"Parcel ID","Year Built","Building Area","CITYAREA","TOWNSHIPCODE","CITYTWNAREA","Occupancy","Lot Area (sf)","Sale Date","Sale Price","Recording","Assessed Value","Address","Multi Parcel Sale","Vacant","Appr_Total"
"0215107019","2006","6000","PERRY","12","PERRY","Metal Office","16660","6/29/2015 12:00:00 AM","515000","2015-17343","488140","420 1ST AVE, PERRY","Y","N","488140"
"0215107016","1998","5600","PERRY","12","PERRY","Metal Retail Store - Steel Frame","35960","","","","422100","402 1ST AVE, PERRY","","N","422100"
"1234300003","1973","36036","WAUKEE","16","WAUKEE","School - Class Room","1773763.2","9/8/2020 12:00:00 AM","0","2020-26795","21426330","905 S WARRIOR LN, WAUKEE","","Y","21390570"
"0215152011","1996","1992","PERRY","12","PERRY","Store - Convenience","40946.4","12/21/2018 12:00:00 AM","880000","2019-31","777420","1115 HWY 141, PERRY","","N","777420"
"0215152011","1996","1992","PERRY","12","PERRY","Store - Convenience","40946.4","5/29/2020 12:00:00 AM","880000","2020-12343","777420","1115 HWY 141, PERRY","","N","777420"
"0215152012","1999","3334","PERRY","12","PERRY","Bank - Branch","39204","6/27/2012 12:00:00 AM","0","2012-11135","951500","1111 141ST ST, PERRY","Y","N","951500"
"0215152012","1999","3334","PERRY","12","PERRY","Bank - Branch","39204","12/8/1997 12:00:00 AM","150000","1997-10900","951500","1111 141ST ST, PERRY","","N","951500"
"0215152012","1999","3334","PERRY","12","PERRY","Bank - Branch","39204","3/22/1994 12:00:00 AM","100000","766-391","951500","1111 141ST ST, PERRY","","N","951500"
"1615400019","2023","8772","WEST DES MOINES","17","WEST DES MOINES","Apartment","359805.6","8/25/2020 12:00:00 AM","1300000","2020-23105","1890000","655 S 88TH ST, WEST DES MOINES","","N","10232210"
"1615400019","2023","8772","WEST DES MOINES","17","WEST DES MOINES","Apartment","359805.6","7/9/2019 12:00:00 AM","770000","2019-13321","1890000","655 S 88TH ST, WEST DES MOINES","","N","10232210"
"1615400019","2023","8772","WEST DES MOINES","17","WEST DES MOINES","Apartment","359805.6","2/14/2019 12:00:00 AM","0","2019-3469","1890000","655 S 88TH ST, WEST DES MOINES","","N","10232210"
"1615400019","2023","8772","WEST DES MOINES","17","WEST DES MOINES","Apartment","359805.6","10/7/1986 12:00:00 AM","138000","639-123","1890000","655 S 88TH ST, WEST DES MOINES","","N","10232210"
"1331205016","1900","720","","7","DEXTER","Store - Retail Small","2520","","","","58510"," ","","Y","58510"
"1331205017","1900","720","DEXTER","7","DEXTER","Store - Retail Small","2520","","","","54700","706 MARSHALL ST, DEXTER","","Y","54700"
"1234400005","2000","28869","WAUKEE","16","WAUKEE","Recreational Facility","916066.8","","","","43122750","575 SE UNIVERSITY AVE, WAUKEE","","Y","43122750"
"0216276007","2019","3805","PERRY","12","PERRY","Veterinary Clinic","243500.4","6/1/2018 12:00:00 AM","0","2018-9790","838760","14360 IVY PL, PERRY","","Y","838760"
"0216276007","2019","3805","PERRY","12","PERRY","Veterinary Clinic","243500.4","12/30/2019 12:00:00 AM","0","2019-25304","838760","14360 IVY PL, PERRY","","Y","838760"
"0216276007","2019","3805","PERRY","12","PERRY","Veterinary Clinic","243500.4","5/20/2013 12:00:00 AM","54000","2013-9336","838760","14360 IVY PL, PERRY","","Y","838760"
"1603238001","2013","7320","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","50965.2","5/16/2013 12:00:00 AM","638512","2013-9019","1775480","8950 UNIVERSITY AVE, WEST DES MOINES","","N","1775480"
"1603238001","2013","7320","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","50965.2","5/24/2016 12:00:00 AM","3335000","2016-8308","1775480","8950 UNIVERSITY AVE, WEST DES MOINES","Y","N","1775480"
"1603238002","2008","7800","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","53578","5/24/2016 12:00:00 AM","3335000","2016-8308","1722190","8850 UNIVERSITY AVE, WEST DES MOINES","Y","N","1659370"
"1603238002","2008","7800","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","53578","11/24/2008 12:00:00 AM","1129058","2008-15653","1722190","8850 UNIVERSITY AVE, WEST DES MOINES","","N","1659370"
"1604481004","2023","15886","WAUKEE","16","WAUKEE","Hotel / Motel","51836","","","","1740","2848 SE PARKVIEW DR, WAUKEE","","N","4324400"
"1236107002","2021","1980","CLIVE","3","CLIVE","Auto Repair","48787","12/4/2020 12:00:00 AM","350000","2020-34109","903880","2195 NW 156TH ST, CLIVE","","N","903880"
"1235151002","2020","13300","WAUKEE","16","WAUKEE","Auto Repair","70763","5/30/2019 12:00:00 AM","775000","2019-8521","2923630","355 SE ALICES RD, WAUKEE","","N","2923630"
"1235151002","2020","13300","WAUKEE","16","WAUKEE","Auto Repair","70763","6/13/2008 12:00:00 AM","250000","2008-8915","2923630","355 SE ALICES RD, WAUKEE","","N","2923630"
"1235151002","2020","13300","WAUKEE","16","WAUKEE","Auto Repair","70763","9/7/2004 12:00:00 AM","165000","2004-14162","2923630","355 SE ALICES RD, WAUKEE","","N","2923630"
"1235151002","2020","13300","WAUKEE","16","WAUKEE","Auto Repair","70763","10/23/1997 12:00:00 AM","0","850-613","2923630","355 SE ALICES RD, WAUKEE","","N","2923630"
"1235151002","2020","13300","WAUKEE","16","WAUKEE","Auto Repair","70763","10/24/1996 12:00:00 AM","88808","823-436","2923630","355 SE ALICES RD, WAUKEE","","N","2923630"
"1235151002","2020","13300","WAUKEE","16","WAUKEE","Auto Repair","70763","10/21/1996 12:00:00 AM","0","823-434","2923630","355 SE ALICES RD, WAUKEE","","N","2923630"
"1235151002","2020","13300","WAUKEE","16","WAUKEE","Auto Repair","70763","9/12/2017 12:00:00 AM","0","2018-4930","2923630","355 SE ALICES RD, WAUKEE","","N","2923630"
"1227378003","2013","7999","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","50000","","","","1286930","85 NE DARTMOOR DR, WAUKEE","","N","1286930"
"1233126004","1990","1891","WAUKEE","16","WAUKEE","Auto / Truck Wash (Self-Service)","28875","4/5/2005 12:00:00 AM","0","2005-4690","587910","440 W HICKMAN RD, WAUKEE","Y","N","587910"
"1233126004","1990","1891","WAUKEE","16","WAUKEE","Auto / Truck Wash (Self-Service)","28875","2/9/2005 12:00:00 AM","0","2005-4475","587910","440 W HICKMAN RD, WAUKEE","","N","587910"
"1233126004","1990","1891","WAUKEE","16","WAUKEE","Auto / Truck Wash (Self-Service)","28875","7/22/2009 12:00:00 AM","0","2009-13177","587910","440 W HICKMAN RD, WAUKEE","","N","587910"
"1102251001","2000","0","","4","DALLAS CENTER","Grain Elevator Annex","24400","5/26/2011 12:00:00 AM","0","2011-6994","825070"," ","Y","N","871200"
"0304352001","1910","940","BOUTON","2","BOUTON","Bars and Lounges","2450","7/31/2005 12:00:00 AM","76000","2005-12199","84420","100 BEAVER AVE, BOUTON","","N","84420"
"0304352001","1910","940","BOUTON","2","BOUTON","Bars and Lounges","2450","7/12/2004 12:00:00 AM","65000","2004-11108","84420","100 BEAVER AVE, BOUTON","Y","N","84420"
"0304352001","1910","940","BOUTON","2","BOUTON","Bars and Lounges","2450","6/23/1989 12:00:00 AM","5000","671-899","84420","100 BEAVER AVE, BOUTON","","N","84420"
"0304352001","1910","940","BOUTON","2","BOUTON","Bars and Lounges","2450","7/21/2017 12:00:00 AM","85000","2017-14436","84420","100 BEAVER AVE, BOUTON","","N","84420"
"0304352001","1910","940","BOUTON","2","BOUTON","Bars and Lounges","2450","4/27/2022 12:00:00 AM","0","2022-9409","84420","100 BEAVER AVE, BOUTON","","N","84420"
"0304352001","1910","940","BOUTON","2","BOUTON","Bars and Lounges","2450","4/28/2022 12:00:00 AM","85000","2022-9410","84420","100 BEAVER AVE, BOUTON","","N","84420"
"0305476013","1996","3000","","2","BOUTON","Metal Warehouse - Post Frame","13580","3/4/1996 12:00:00 AM","1000","805-196","121980"," ","","N","121980"
"0305476013","1996","3000","","2","BOUTON","Metal Warehouse - Post Frame","13580","4/2/1987 12:00:00 AM","1000","644-265","121980"," ","","N","121980"
"0305476013","1996","3000","","2","BOUTON","Metal Warehouse - Post Frame","13580","3/31/1980 12:00:00 AM","2200","574-185","121980"," ","","N","121980"
"0308228002","1980","2400","BOUTON","2","BOUTON","Metal Warehouse - Post Frame","14000","4/7/2010 12:00:00 AM","0","2010-3706","54760","112 4TH ST, BOUTON","","N","54760"
"0308228002","1980","2400","BOUTON","2","BOUTON","Metal Warehouse - Post Frame","14000","1/2/2014 12:00:00 AM","26350","2014-100","54760","112 4TH ST, BOUTON","","N","54760"
"0308228002","1980","2400","BOUTON","2","BOUTON","Metal Warehouse - Post Frame","14000","1/2/2014 12:00:00 AM","0","2014-15593","54760","112 4TH ST, BOUTON","","N","54760"
"0308228002","1980","2400","BOUTON","2","BOUTON","Metal Warehouse - Post Frame","14000","4/14/2003 12:00:00 AM","40000","2003-7002","54760","112 4TH ST, BOUTON","","N","54760"
"0305479009","1920","1938","","2","BOUTON","Church","28000","","","","114370"," ","","Y","114370"
"1519303006","2023","25000","DESOTO","6","DE SOTO","Metal Light Mfg - Rigid Steel Frame","112463","5/31/2022 12:00:00 AM","530103","2022-12307","365510","2000 ASH ST, DESOTO","Y","N","3686170"
"1519303006","2023","25000","DESOTO","6","DE SOTO","Metal Light Mfg - Rigid Steel Frame","112463","4/19/2018 12:00:00 AM","510000","2018-6967","365510","2000 ASH ST, DESOTO","Y","N","3686170"
"1519303006","2023","25000","DESOTO","6","DE SOTO","Metal Light Mfg - Rigid Steel Frame","112463","4/19/2018 12:00:00 AM","510000","2018-6969","365510","2000 ASH ST, DESOTO","Y","N","3686170"
"1128476012","2014","5300","ADEL","1","ADEL","Warehouse (Storage)","49222.8","2/4/2022 12:00:00 AM","600000","2022-2663","671230","24998 288TH TRL, ADEL","","N","671230"
"1604427002","2017","42644","WAUKEE","16","WAUKEE","Office - General","358063.2","8/26/2016 12:00:00 AM","0","2016-15768 & 16538","20323700","2727 GRAND PRAIRIE PKWY, WAUKEE","Y","N","20323700"
"1604427002","2017","42644","WAUKEE","16","WAUKEE","Office - General","358063.2","9/15/2016 12:00:00 AM","1791365","2016-17452","20323700","2727 GRAND PRAIRIE PKWY, WAUKEE","","N","20323700"
"0732351014","1960","2800","DALLAS CENTER","30","SUGAR GROVE TWP","Shop","33063.4","12/29/2021 12:00:00 AM","182500","2021-37541","180930","23063 240TH ST, DALLAS CENTER","Y","N","180930"
"0935300901","2021","0","","28","LINN TWP","Tower - Heavy Design Load","","","","","302630"," ","","N","302630"
"1236301002","1994","51666","WAUKEE","16","WAUKEE","School - Class Room","517492.8","","","","8288380","605 SE BOONE DR, WAUKEE","","Y","8288380"
"1236352009","1999","6325","WAUKEE","16","WAUKEE","Church","448232.4","","","","7648530","1155 SE BOONE DR, WAUKEE","","Y","7648530"
"1519302004","2016","18750","DESOTO","6","DE SOTO","Store - Retail Large (> 10000 SF)","127780","5/16/2016 12:00:00 AM","255560","2016-8079","2300150","4001 ASH ST, DESOTO","","N","2300150"
"1519302004","2016","18750","DESOTO","6","DE SOTO","Store - Retail Large (> 10000 SF)","127780","3/29/2018 12:00:00 AM","3055000","2018-5078","2300150","4001 ASH ST, DESOTO","","N","2300150"
"1519303003","2015","9659","DESOTO","6","DE SOTO","Store - Retail Large (> 10000 SF)","44932","1/28/2015 12:00:00 AM","140000","2015-1498","1275580","1003 GUTHRIE ST, DESOTO","","N","1275580"
"1519303003","2015","9659","DESOTO","6","DE SOTO","Store - Retail Large (> 10000 SF)","44932","1/28/2015 12:00:00 AM","140000","2015-1499","1275580","1003 GUTHRIE ST, DESOTO","","N","1275580"
"1519303003","2015","9659","DESOTO","6","DE SOTO","Store - Retail Large (> 10000 SF)","44932","9/8/2015 12:00:00 AM","1065889","2015-14983","1275580","1003 GUTHRIE ST, DESOTO","","N","1275580"
"1233351005","2017","10560","WAUKEE","16","WAUKEE","Metal Warehouse - Rigid Steel Frame","607662","3/23/2016 12:00:00 AM","0","2016-4355","6043990","1008 6TH ST, WAUKEE","","Y","6043990"
"1234226005","2019","18681","WAUKEE","16","WAUKEE","Store - Grocery","102776","","","","3937980","1030 E HICKMAN RD, WAUKEE","","N","3937980"
"1102201002","1971","13122","DALLAS CENTER","4","DALLAS CENTER","Metal Light Mfg - Post Frame","38768.4","7/1/2017 12:00:00 AM","195000","2017-16771","243320","1205 LAUREL ST, DALLAS CENTER","Y","N","262700"
"1102201002","1971","13122","DALLAS CENTER","4","DALLAS CENTER","Metal Light Mfg - Post Frame","38768.4","4/30/1990 12:00:00 AM","55000","685-52","243320","1205 LAUREL ST, DALLAS CENTER","","N","262700"
"1102201002","1971","13122","DALLAS CENTER","4","DALLAS CENTER","Metal Light Mfg - Post Frame","38768.4","6/8/2009 12:00:00 AM","0","2009-12176","243320","1205 LAUREL ST, DALLAS CENTER","","N","262700"
"1601103007","1996","15718","WEST DES MOINES","17","WEST DES MOINES","Hotel / Motel","104979.96","3/18/2010 12:00:00 AM","0","2010-3628","6989980","7060 LAKE DR, WEST DES MOINES","","N","6979300"
"1601103007","1996","15718","WEST DES MOINES","17","WEST DES MOINES","Hotel / Motel","104979.96","6/1/1998 12:00:00 AM","0","1998-7837","6989980","7060 LAKE DR, WEST DES MOINES","","N","6979300"
"1601103007","1996","15718","WEST DES MOINES","17","WEST DES MOINES","Hotel / Motel","104979.96","12/3/1996 12:00:00 AM","1371166","825-794","6989980","7060 LAKE DR, WEST DES MOINES","","N","6979300"
"1601103007","1996","15718","WEST DES MOINES","17","WEST DES MOINES","Hotel / Motel","104979.96","12/3/1996 12:00:00 AM","2913728","825-797","6989980","7060 LAKE DR, WEST DES MOINES","","N","6979300"
"1601103007","1996","15718","WEST DES MOINES","17","WEST DES MOINES","Hotel / Motel","104979.96","3/2/1996 12:00:00 AM","0","806-697","6989980","7060 LAKE DR, WEST DES MOINES","","N","6979300"
"1601103007","1996","15718","WEST DES MOINES","17","WEST DES MOINES","Hotel / Motel","104979.96","3/1/2019 12:00:00 AM","9250000","2019-2885","6989980","7060 LAKE DR, WEST DES MOINES","","N","6979300"
"0406181018","1982","2748","WOODWARD","18","WOODWARD","Apartment","15682","6/5/2020 12:00:00 AM","200000","2020-12981","303410","102 N MAPLE AVE, WOODWARD","","N","303410"
"0406181018","1982","2748","WOODWARD","18","WOODWARD","Apartment","15682","6/5/2020 12:00:00 AM","0","2020-12980","303410","102 N MAPLE AVE, WOODWARD","","N","303410"
"1304131006","1973","3492","REDFIELD","13","REDFIELD","Apartment","30600","7/2/1982 12:00:00 AM","6900","587-647","284030","919 TAYLOR ST, REDFIELD","","Y","284030"
"1304132001","1915","1280","REDFIELD","13","REDFIELD","Church","32370","","","","144670","1413 1ST ST, REDFIELD","","Y","144670"
"1604251002","2023","23667","WAUKEE","16","WAUKEE","Apartment - Assisted Living","242802","10/11/2022 12:00:00 AM","1445775","2022-21690","1440000","805 SE TALLGRASS LANE, WAUKEE","","N","7547080"
"1604251002","2023","23667","WAUKEE","16","WAUKEE","Apartment - Assisted Living","242802","7/26/2022 12:00:00 AM","1373800","2022-16939","1440000","805 SE TALLGRASS LANE, WAUKEE","","N","7547080"
"0812203022","1900","1920","","8","GRANGER","Warehouse (Storage)","3250","","","","81950"," ","","Y","81950"
"1102178009","1932","1408","DALLAS CENTER","4","DALLAS CENTER","Office - Law","1980","10/21/1998 12:00:00 AM","86630","1999-167","131320","502 15TH ST, DALLAS CENTER","","N","139050"
"1102178009","1932","1408","DALLAS CENTER","4","DALLAS CENTER","Office - Law","1980","3/26/2020 12:00:00 AM","0","2020-5203","131320","502 15TH ST, DALLAS CENTER","","N","139050"
"1102178009","1932","1408","DALLAS CENTER","4","DALLAS CENTER","Office - Law","1980","9/16/2008 12:00:00 AM","0","2008-16273","131320","502 15TH ST, DALLAS CENTER","","N","139050"
"1102178009","1932","1408","DALLAS CENTER","4","DALLAS CENTER","Office - Law","1980","9/16/2008 12:00:00 AM","0","2008-12791","131320","502 15TH ST, DALLAS CENTER","","N","139050"
"1102178014","1985","2928","DALLAS CENTER","4","DALLAS CENTER","Office - Medical / Dental","17424","6/15/1995 12:00:00 AM","200000","789-175","290800","507 14TH ST, DALLAS CENTER","","N","315570"
"1102256001","1967","0","DALLAS CENTER","4","DALLAS CENTER","Grain Elevator","157744","5/26/2011 12:00:00 AM","0","2011-6994","5240090","1107 SYCAMORE ST, DALLAS CENTER","Y","N","5533580"
"1227308004","2003","9797","WAUKEE","0","N/A","Church","801068","8/11/2003 12:00:00 AM","1074900","2003-15897","12035100","305 NE DARTMOOR DR, WAUKEE","","N","12035100"
"1227308004","2003","9797","WAUKEE","0","N/A","Church","801068","1/29/2010 12:00:00 AM","0","2010-1038","12035100","305 NE DARTMOOR DR, WAUKEE","Y","N","12035100"
"1227308004","2003","9797","WAUKEE","0","N/A","Church","801068","1/29/2010 12:00:00 AM","3500000","2010-1039","12035100","305 NE DARTMOOR DR, WAUKEE","Y","N","12035100"
"1603100014","2023","10400","WEST DES MOINES","16","WAUKEE","Office - General","398138.4","5/10/2005 12:00:00 AM","3041882","2005-6850","7477660","9750 UNIVERSITY AVE, WEST DES MOINES","Y","N","8490880"
"1603100014","2023","10400","WEST DES MOINES","16","WAUKEE","Office - General","398138.4","2/5/2007 12:00:00 AM","0","2007-1734","7477660","9750 UNIVERSITY AVE, WEST DES MOINES","Y","N","8490880"
"1603100014","2023","10400","WEST DES MOINES","16","WAUKEE","Office - General","398138.4","9/14/2016 12:00:00 AM","0","2016-17248","7477660","9750 UNIVERSITY AVE, WEST DES MOINES","","N","8490880"
"1603100014","2023","10400","WEST DES MOINES","16","WAUKEE","Office - General","398138.4","7/22/2021 12:00:00 AM","4663756","2021-21645","7477660","9750 UNIVERSITY AVE, WEST DES MOINES","","N","8490880"
"1605100020","2000","0","WAUKEE","16","WAUKEE","Golf Course","2347012.8","3/4/2005 12:00:00 AM","1800000","2005-2960","1729630","1505 6TH ST, WAUKEE","","Y","1729630"
"1605100020","2000","0","WAUKEE","16","WAUKEE","Golf Course","2347012.8","2/1/2000 12:00:00 AM","0","2000-1429","1729630","1505 6TH ST, WAUKEE","","Y","1729630"
"1605100020","2000","0","WAUKEE","16","WAUKEE","Golf Course","2347012.8","3/9/1999 12:00:00 AM","0","1999-3064","1729630","1505 6TH ST, WAUKEE","","Y","1729630"
"1612400023","1998","8876","WEST DES MOINES","17","WEST DES MOINES","Apartment","683020.3","6/12/1999 12:00:00 AM","13810000","1999-6763","27993670","6201 EP TRUE PKWY, WEST DES MOINES","","N","27993670"
"1612400023","1998","8876","WEST DES MOINES","17","WEST DES MOINES","Apartment","683020.3","8/15/1997 12:00:00 AM","1000000","844-462","27993670","6201 EP TRUE PKWY, WEST DES MOINES","","N","27993670"
"1612400023","1998","8876","WEST DES MOINES","17","WEST DES MOINES","Apartment","683020.3","12/27/2010 12:00:00 AM","0","2010-18257","27993670","6201 EP TRUE PKWY, WEST DES MOINES","","N","27993670"
